r,L,M,S
735.6,0.000382646,2.51406e-5,0.0
735.7,0.000379878,2.49669e-5,0.0
735.8,0.000377129,2.47944e-5,0.0
735.9,0.0003744,2.46231e-5,0.0
736.0,0.00037169,2.44529e-5,0.0
736.1,0.000368999,2.4284e-5,0.0
736.2,0.000366328,2.41164e-5,0.0
736.3,0.000363676,2.39499e-5,0.0
736.4,0.000361044,2.37846e-5,0.0
736.5,0.00035843,2.36205e-5,0.0
736.6,0.000355836,2.34575e-5,0.0
736.7,0.000353261,2.32958e-5,0.0
736.8,0.000350705,2.31353e-5,0.0
736.9,0.000348168,2.29759e-5,0.0
737.0,0.00034565,2.28177e-5,0.0
737.1,0.00034315,2.26607e-5,0.0
737.2,0.00034067,2.25048e-5,0.0
737.3,0.000338208,2.23502e-5,0.0
737.4,0.000335765,2.21966e-5,0.0
737.5,0.000333341,2.20442e-5,0.0
737.6,0.000330935,2.1893e-5,0.0
737.7,0.000328547,2.17429e-5,0.0
737.8,0.000326178,2.1594e-5,0.0
737.9,0.000323827,2.14462e-5,0.0
738.0,0.000321494,2.12995e-5,0.0
738.1,0.00031918,2.1154e-5,0.0
738.2,0.000316884,2.10096e-5,0.0
738.3,0.000314605,2.08663e-5,0.0
738.4,0.000312345,2.07241e-5,0.0
738.5,0.000310102,2.0583e-5,0.0
738.6,0.000307877,2.0443e-5,0.0
738.7,0.00030567,2.03041e-5,0.0
738.8,0.000303481,2.01664e-5,0.0
738.9,0.000301309,2.00297e-5,0.0
739.0,0.000299155,1.98941e-5,0.0
739.1,0.000297018,1.97595e-5,0.0
739.2,0.000294898,1.96261e-5,0.0
739.3,0.000292795,1.94937e-5,0.0
739.4,0.00029071,1.93624e-5,0.0
739.5,0.000288641,1.92321e-5,0.0
739.6,0.00028659,1.91029e-5,0.0
739.7,0.000284556,1.89748e-5,0.0
739.8,0.000282538,1.88476e-5,0.0
739.9,0.000280537,1.87216e-5,0.0
740.0,0.000278553,1.85965e-5,0.0
740.1,0.000276585,1.84725e-5,0.0
740.2,0.000274633,1.83495e-5,0.0
740.3,0.000272698,1.82275e-5,0.0
740.4,0.000270778,1.81065e-5,0.0
740.5,0.000268874,1.79864e-5,0.0
740.6,0.000266986,1.78674e-5,0.0
740.7,0.000265113,1.77492e-5,0.0
740.8,0.000263255,1.7632e-5,0.0
740.9,0.000261411,1.75157e-5,0.0
741.0,0.000259583,1.74003e-5,0.0
741.1,0.000257769,1.72858e-5,0.0
741.2,0.000255969,1.71721e-5,0.0
741.3,0.000254183,1.70593e-5,0.0
741.4,0.000252411,1.69474e-5,0.0
741.5,0.000250653,1.68363e-5,0.0
741.6,0.000248908,1.67261e-5,0.0
741.7,0.000247177,1.66166e-5,0.0
741.8,0.000245458,1.6508e-5,0.0
741.9,0.000243753,1.64002e-5,0.0
742.0,0.000242061,1.62931e-5,0.0
742.1,0.000240381,1.61868e-5,0.0
742.2,0.000238714,1.60813e-5,0.0
742.3,0.000237059,1.59765e-5,0.0
742.4,0.000235417,1.58725e-5,0.0
742.5,0.000233786,1.57692e-5,0.0
742.6,0.000232168,1.56666e-5,0.0
742.7,0.000230561,1.55647e-5,0.0
742.8,0.000228965,1.54635e-5,0.0
742.9,0.000227382,1.5363e-5,0.0
743.0,0.000225809,1.52632e-5,0.0
743.1,0.000224248,1.51641e-5,0.0
743.2,0.000222697,1.50656e-5,0.0
743.3,0.000221158,1.49678e-5,0.0
743.4,0.000219629,1.48706e-5,0.0
743.5,0.000218111,1.4774e-5,0.0
743.6,0.000216603,1.46781e-5,0.0
743.7,0.000215106,1.45828e-5,0.0
743.8,0.000213618,1.44881e-5,0.0
743.9,0.000212141,1.4394e-5,0.0
744.0,0.000210674,1.43005e-5,0.0
744.1,0.000209217,1.42076e-5,0.0
744.2,0.00020777,1.41153e-5,0.0
744.3,0.000206332,1.40235e-5,0.0
744.4,0.000204904,1.39323e-5,0.0
744.5,0.000203485,1.38417e-5,0.0
744.6,0.000202075,1.37516e-5,0.0
744.7,0.000200675,1.3662e-5,0.0
744.8,0.000199284,1.3573e-5,0.0
744.9,0.000197901,1.34845e-5,0.0
745.0,0.000196528,1.33965e-5,0.0
745.1,0.000195163,1.3309e-5,0.0
745.2,0.000193807,1.32221e-5,0.0
745.3,0.00019246,1.31357e-5,0.0
745.4,0.000191121,1.30497e-5,0.0
745.5,0.000189791,1.29643e-5,0.0
745.6,0.00018847,1.28794e-5,0.0
745.7,0.000187158,1.2795e-5,0.0
745.8,0.000185854,1.27112e-5,0.0
745.9,0.000184558,1.26278e-5,0.0
746.0,0.000183271,1.25449e-5,0.0
746.1,0.000181993,1.24626e-5,0.0
746.2,0.000180723,1.23807e-5,0.0
746.3,0.000179462,1.22994e-5,0.0
746.4,0.000178209,1.22185e-5,0.0
746.5,0.000176965,1.21382e-5,0.0
746.6,0.000175728,1.20584e-5,0.0
746.7,0.000174501,1.19791e-5,0.0
746.8,0.000173281,1.19002e-5,0.0
746.9,0.00017207,1.18219e-5,0.0
747.0,0.000170868,1.17441e-5,0.0
747.1,0.000169673,1.16667e-5,0.0
747.2,0.000168487,1.15899e-5,0.0
747.3,0.000167309,1.15135e-5,0.0
747.4,0.000166139,1.14377e-5,0.0
747.5,0.000164977,1.13623e-5,0.0
747.6,0.000163824,1.12875e-5,0.0
747.7,0.000162678,1.12131e-5,0.0
747.8,0.000161541,1.11392e-5,0.0
747.9,0.000160411,1.10658e-5,0.0
748.0,0.00015929,1.09929e-5,0.0
748.1,0.000158176,1.09204e-5,0.0
748.2,0.00015707,1.08485e-5,0.0
748.3,0.000155972,1.0777e-5,0.0
748.4,0.000154882,1.0706e-5,0.0
748.5,0.0001538,1.06355e-5,0.0
748.6,0.000152726,1.05655e-5,0.0
748.7,0.000151659,1.04959e-5,0.0
748.8,0.0001506,1.04268e-5,0.0
748.9,0.000149549,1.03582e-5,0.0
749.0,0.000148506,1.029e-5,0.0
749.1,0.000147469,1.02224e-5,0.0
749.2,0.000146441,1.01551e-5,0.0
749.3,0.00014542,1.00884e-5,0.0
749.4,0.000144407,1.00221e-5,0.0
749.5,0.000143401,9.95627e-6,0.0
749.6,0.000142402,9.8909e-6,0.0
749.7,0.000141411,9.82599e-6,0.0
749.8,0.000140427,9.76153e-6,0.0
749.9,0.000139451,9.69752e-6,0.0
750.0,0.000138482,9.63397e-6,0.0
750.1,0.00013752,9.57087e-6,0.0
750.2,0.000136565,9.50821e-6,0.0
750.3,0.000135618,9.446e-6,0.0
750.4,0.000134677,9.38422e-6,0.0
750.5,0.000133743,9.32288e-6,0.0
750.6,0.000132817,9.26198e-6,0.0
750.7,0.000131897,9.2015e-6,0.0
750.8,0.000130984,9.14146e-6,0.0
750.9,0.000130078,9.08183e-6,0.0
751.0,0.000129179,9.02263e-6,0.0
751.1,0.000128286,8.96384e-6,0.0
751.2,0.0001274,8.90547e-6,0.0
751.3,0.00012652,8.8475e-6,0.0
751.4,0.000125647,8.78995e-6,0.0
751.5,0.000124781,8.7328e-6,0.0
751.6,0.00012392,8.67605e-6,0.0
751.7,0.000123067,8.6197e-6,0.0
751.8,0.000122219,8.56374e-6,0.0
751.9,0.000121377,8.50818e-6,0.0
752.0,0.000120542,8.45301e-6,0.0
752.1,0.000119713,8.39822e-6,0.0
752.2,0.00011889,8.34382e-6,0.0
752.3,0.000118073,8.2898e-6,0.0
752.4,0.000117262,8.23615e-6,0.0
752.5,0.000116457,8.18288e-6,0.0
752.6,0.000115658,8.12999e-6,0.0
752.7,0.000114865,8.07746e-6,0.0
752.8,0.000114077,8.0253e-6,0.0
752.9,0.000113295,7.9735e-6,0.0
753.0,0.000112519,7.92207e-6,0.0
753.1,0.000111749,7.87099e-6,0.0
753.2,0.000110984,7.82027e-6,0.0
753.3,0.000110224,7.7699e-6,0.0
753.4,0.00010947,7.71988e-6,0.0
753.5,0.000108722,7.67021e-6,0.0
753.6,0.000107979,7.62089e-6,0.0
753.7,0.000107242,7.57191e-6,0.0
753.8,0.000106509,7.52327e-6,0.0
753.9,0.000105782,7.47497e-6,0.0
754.0,0.000105061,7.427e-6,0.0
754.1,0.000104344,7.37936e-6,0.0
754.2,0.000103633,7.33206e-6,0.0
754.3,0.000102926,7.28508e-6,0.0
754.4,0.000102225,7.23843e-6,0.0
754.5,0.000101529,7.1921e-6,0.0
754.6,0.000100838,7.14609e-6,0.0
754.7,0.000100152,7.1004e-6,0.0
754.8,9.94706e-5,7.05503e-6,0.0
754.9,9.87942e-5,7.00997e-6,0.0
755.0,9.81226e-5,6.96522e-6,0.0
755.1,9.74559e-5,6.92078e-6,0.0
755.2,9.67939e-5,6.87664e-6,0.0
755.3,9.61366e-5,6.83281e-6,0.0
755.4,9.5484e-5,6.78928e-6,0.0
755.5,9.4836e-5,6.74604e-6,0.0
755.6,9.41926e-5,6.7031e-6,0.0
755.7,9.35538e-5,6.66045e-6,0.0
755.8,9.29194e-5,6.61809e-6,0.0
755.9,9.22896e-5,6.57601e-6,0.0
756.0,9.16641e-5,6.53422e-6,0.0
756.1,9.10431e-5,6.49271e-6,0.0
756.2,9.04264e-5,6.45147e-6,0.0
756.3,8.98141e-5,6.41051e-6,0.0
756.4,8.9206e-5,6.36983e-6,0.0
756.5,8.86022e-5,6.32941e-6,0.0
756.6,8.80026e-5,6.28926e-6,0.0
756.7,8.74071e-5,6.24938e-6,0.0
756.8,8.68158e-5,6.20975e-6,0.0
756.9,8.62286e-5,6.17039e-6,0.0
757.0,8.56455e-5,6.13129e-6,0.0
757.1,8.50663e-5,6.09244e-6,0.0
757.2,8.44912e-5,6.05384e-6,0.0
757.3,8.39201e-5,6.0155e-6,0.0
757.4,8.33528e-5,5.9774e-6,0.0
757.5,8.27895e-5,5.93955e-6,0.0
757.6,8.22301e-5,5.90194e-6,0.0
757.7,8.16744e-5,5.86458e-6,0.0
757.8,8.11226e-5,5.82745e-6,0.0
757.9,8.05745e-5,5.79056e-6,0.0
758.0,8.00302e-5,5.75391e-6,0.0
758.1,7.94896e-5,5.71748e-6,0.0
758.2,7.89527e-5,5.68129e-6,0.0
758.3,7.84194e-5,5.64533e-6,0.0
758.4,7.78897e-5,5.6096e-6,0.0
758.5,7.73636e-5,5.57409e-6,0.0
758.6,7.6841e-5,5.5388e-6,0.0
758.7,7.6322e-5,5.50373e-6,0.0
758.8,7.58065e-5,5.46889e-6,0.0
758.9,7.52944e-5,5.43426e-6,0.0
759.0,7.47858e-5,5.39984e-6,0.0
759.1,7.42806e-5,5.36564e-6,0.0
759.2,7.37787e-5,5.33165e-6,0.0
759.3,7.32803e-5,5.29786e-6,0.0
759.4,7.27851e-5,5.26429e-6,0.0
759.5,7.22933e-5,5.23092e-6,0.0
759.6,7.18047e-5,5.19776e-6,0.0
759.7,7.13194e-5,5.1648e-6,0.0
759.8,7.08373e-5,5.13203e-6,0.0
759.9,7.03584e-5,5.09947e-6,0.0
760.0,6.98827e-5,5.06711e-6,0.0
760.1,6.94101e-5,5.03494e-6,0.0
760.2,6.89407e-5,5.00296e-6,0.0
760.3,6.84744e-5,4.97118e-6,0.0
760.4,6.80112e-5,4.9396e-6,0.0
760.5,6.75511e-5,4.90821e-6,0.0
760.6,6.70941e-5,4.87701e-6,0.0
760.7,6.66401e-5,4.846e-6,0.0
760.8,6.61892e-5,4.81519e-6,0.0
760.9,6.57414e-5,4.78456e-6,0.0
761.0,6.52966e-5,4.75413e-6,0.0
761.1,6.48548e-5,4.72389e-6,0.0
761.2,6.4416e-5,4.69384e-6,0.0
761.3,6.39803e-5,4.66398e-6,0.0
761.4,6.35475e-5,4.6343e-6,0.0
761.5,6.31177e-5,4.60482e-6,0.0
761.6,6.26908e-5,4.57552e-6,0.0
761.7,6.22669e-5,4.54641e-6,0.0
761.8,6.1846e-5,4.51748e-6,0.0
761.9,6.14279e-5,4.48874e-6,0.0
762.0,6.10128e-5,4.46019e-6,0.0
762.1,6.06005e-5,4.43182e-6,0.0
762.2,6.01912e-5,4.40363e-6,0.0
762.3,5.97847e-5,4.37562e-6,0.0
762.4,5.9381e-5,4.3478e-6,0.0
762.5,5.89802e-5,4.32016e-6,0.0
762.6,5.85822e-5,4.2927e-6,0.0
762.7,5.81871e-5,4.26542e-6,0.0
762.8,5.77947e-5,4.23833e-6,0.0
762.9,5.74051e-5,4.21141e-6,0.0
763.0,5.70183e-5,4.18466e-6,0.0
763.1,5.66342e-5,4.1581e-6,0.0
763.2,5.62529e-5,4.13171e-6,0.0
763.3,5.58744e-5,4.1055e-6,0.0
763.4,5.54985e-5,4.07947e-6,0.0
763.5,5.51254e-5,4.05361e-6,0.0
763.6,5.47549e-5,4.02792e-6,0.0
763.7,5.43871e-5,4.00241e-6,0.0
763.8,5.4022e-5,3.97706e-6,0.0
763.9,5.36595e-5,3.9519e-6,0.0
764.0,5.32996e-5,3.9269e-6,0.0
764.1,5.29424e-5,3.90207e-6,0.0
764.2,5.25878e-5,3.87741e-6,0.0
764.3,5.22358e-5,3.85292e-6,0.0
764.4,5.18863e-5,3.8286e-6,0.0
764.5,5.15395e-5,3.80445e-6,0.0
764.6,5.11951e-5,3.78046e-6,0.0
764.7,5.08533e-5,3.75664e-6,0.0
764.8,5.05141e-5,3.73299e-6,0.0
764.9,5.01773e-5,3.7095e-6,0.0
765.0,4.9843e-5,3.68617e-6,0.0
765.1,4.95112e-5,3.66301e-6,0.0
765.2,4.91819e-5,3.64e-6,0.0
765.3,4.8855e-5,3.61716e-6,0.0
765.4,4.85305e-5,3.59447e-6,0.0
765.5,4.82083e-5,3.57194e-6,0.0
765.6,4.78885e-5,3.54957e-6,0.0
765.7,4.7571e-5,3.52734e-6,0.0
765.8,4.72558e-5,3.50527e-6,0.0
765.9,4.69429e-5,3.48334e-6,0.0
766.0,4.66322e-5,3.46157e-6,0.0
766.1,4.63237e-5,3.43993e-6,0.0
766.2,4.60174e-5,3.41845e-6,0.0
766.3,4.57132e-5,3.3971e-6,0.0
766.4,4.54112e-5,3.3759e-6,0.0
766.5,4.51112e-5,3.35483e-6,0.0
766.6,4.48134e-5,3.33391e-6,0.0
766.7,4.45176e-5,3.31312e-6,0.0
766.8,4.42239e-5,3.29246e-6,0.0
766.9,4.39322e-5,3.27194e-6,0.0
767.0,4.36424e-5,3.25155e-6,0.0
767.1,4.33547e-5,3.2313e-6,0.0
767.2,4.30689e-5,3.21117e-6,0.0
767.3,4.2785e-5,3.19117e-6,0.0
767.4,4.2503e-5,3.17129e-6,0.0
767.5,4.22229e-5,3.15155e-6,0.0
767.6,4.19447e-5,3.13192e-6,0.0
767.7,4.16684e-5,3.11242e-6,0.0
767.8,4.13938e-5,3.09304e-6,0.0
767.9,4.11211e-5,3.07378e-6,0.0
768.0,4.08501e-5,3.05464e-6,0.0
768.1,4.05809e-5,3.03562e-6,0.0
768.2,4.03134e-5,3.01671e-6,0.0
768.3,4.00477e-5,2.99792e-6,0.0
768.4,3.97837e-5,2.97924e-6,0.0
768.5,3.95214e-5,2.96068e-6,0.0
768.6,3.92607e-5,2.94222e-6,0.0
768.7,3.90018e-5,2.92388e-6,0.0
768.8,3.87444e-5,2.90565e-6,0.0
768.9,3.84887e-5,2.88753e-6,0.0
769.0,3.82346e-5,2.86951e-6,0.0
769.1,3.7982e-5,2.8516e-6,0.0
769.2,3.77311e-5,2.8338e-6,0.0
769.3,3.74817e-5,2.8161e-6,0.0
769.4,3.72338e-5,2.7985e-6,0.0
769.5,3.69874e-5,2.78101e-6,0.0
769.6,3.67426e-5,2.76362e-6,0.0
769.7,3.64993e-5,2.74632e-6,0.0
769.8,3.62574e-5,2.72913e-6,0.0
769.9,3.6017e-5,2.71203e-6,0.0
770.0,3.57781e-5,2.69504e-6,0.0
770.1,3.55405e-5,2.67814e-6,0.0
770.2,3.53045e-5,2.66133e-6,0.0
770.3,3.50698e-5,2.64463e-6,0.0
770.4,3.48366e-5,2.62801e-6,0.0
770.5,3.46049e-5,2.6115e-6,0.0
770.6,3.43745e-5,2.59509e-6,0.0
770.7,3.41456e-5,2.57877e-6,0.0
770.8,3.39182e-5,2.56255e-6,0.0
770.9,3.36922e-5,2.54642e-6,0.0
771.0,3.34676e-5,2.5304e-6,0.0
771.1,3.32445e-5,2.51447e-6,0.0
771.2,3.30228e-5,2.49864e-6,0.0
771.3,3.28025e-5,2.4829e-6,0.0
771.4,3.25837e-5,2.46727e-6,0.0
771.5,3.23663e-5,2.45173e-6,0.0
771.6,3.21503e-5,2.43629e-6,0.0
771.7,3.19358e-5,2.42094e-6,0.0
771.8,3.17227e-5,2.4057e-6,0.0
771.9,3.1511e-5,2.39055e-6,0.0
772.0,3.13007e-5,2.3755e-6,0.0
772.1,3.10919e-5,2.36055e-6,0.0
772.2,3.08845e-5,2.34569e-6,0.0
772.3,3.06785e-5,2.33093e-6,0.0
772.4,3.04739e-5,2.31627e-6,0.0
772.5,3.02708e-5,2.30171e-6,0.0
772.6,3.0069e-5,2.28724e-6,0.0
772.7,2.98687e-5,2.27287e-6,0.0
772.8,2.96697e-5,2.25859e-6,0.0
772.9,2.94722e-5,2.24442e-6,0.0
773.0,2.92761e-5,2.23033e-6,0.0
773.1,2.90813e-5,2.21635e-6,0.0
773.2,2.8888e-5,2.20246e-6,0.0
773.3,2.8696e-5,2.18867e-6,0.0
773.4,2.85054e-5,2.17497e-6,0.0
773.5,2.83162e-5,2.16137e-6,0.0
773.6,2.81284e-5,2.14786e-6,0.0
773.7,2.79419e-5,2.13445e-6,0.0
773.8,2.77569e-5,2.12113e-6,0.0
773.9,2.75731e-5,2.10791e-6,0.0
774.0,2.73908e-5,2.09478e-6,0.0
774.1,2.72098e-5,2.08175e-6,0.0
774.2,2.70301e-5,2.06881e-6,0.0
774.3,2.68518e-5,2.05596e-6,0.0
774.4,2.66749e-5,2.04321e-6,0.0
774.5,2.64993e-5,2.03055e-6,0.0
774.6,2.6325e-5,2.01798e-6,0.0
774.7,2.6152e-5,2.00551e-6,0.0
774.8,2.59804e-5,1.99313e-6,0.0
774.9,2.58101e-5,1.98084e-6,0.0
775.0,2.56411e-5,1.96864e-6,0.0
775.1,2.54734e-5,1.95654e-6,0.0
775.2,2.5307e-5,1.94452e-6,0.0
775.3,2.51419e-5,1.93259e-6,0.0
775.4,2.4978e-5,1.92075e-6,0.0
775.5,2.48154e-5,1.909e-6,0.0
775.6,2.4654e-5,1.89734e-6,0.0
775.7,2.44939e-5,1.88576e-6,0.0
775.8,2.43349e-5,1.87426e-6,0.0
775.9,2.41771e-5,1.86285e-6,0.0
776.0,2.40205e-5,1.85152e-6,0.0
776.1,2.38651e-5,1.84026e-6,0.0
776.2,2.37108e-5,1.82909e-6,0.0
776.3,2.35576e-5,1.818e-6,0.0
776.4,2.34056e-5,1.80699e-6,0.0
776.5,2.32546e-5,1.79605e-6,0.0
776.6,2.31048e-5,1.78519e-6,0.0
776.7,2.2956e-5,1.7744e-6,0.0
776.8,2.28083e-5,1.76369e-6,0.0
776.9,2.26616e-5,1.75305e-6,0.0
777.0,2.2516e-5,1.74248e-6,0.0
777.1,2.23714e-5,1.73198e-6,0.0
777.2,2.22278e-5,1.72156e-6,0.0
777.3,2.20853e-5,1.7112e-6,0.0
777.4,2.19437e-5,1.70092e-6,0.0
777.5,2.18031e-5,1.6907e-6,0.0
777.6,2.16635e-5,1.68055e-6,0.0
777.7,2.15248e-5,1.67046e-6,0.0
777.8,2.13871e-5,1.66044e-6,0.0
777.9,2.12503e-5,1.65049e-6,0.0
778.0,2.11145e-5,1.6406e-6,0.0
778.1,2.09795e-5,1.63077e-6,0.0
778.2,2.08455e-5,1.62101e-6,0.0
778.3,2.07124e-5,1.61131e-6,0.0
778.4,2.05801e-5,1.60167e-6,0.0
778.5,2.04487e-5,1.59209e-6,0.0
778.6,2.03182e-5,1.58256e-6,0.0
778.7,2.01886e-5,1.5731e-6,0.0
778.8,2.00597e-5,1.5637e-6,0.0
778.9,1.99318e-5,1.55435e-6,0.0
779.0,1.98046e-5,1.54507e-6,0.0
779.1,1.96783e-5,1.53583e-6,0.0
779.2,1.95528e-5,1.52666e-6,0.0
779.3,1.9428e-5,1.51754e-6,0.0
779.4,1.93041e-5,1.50847e-6,0.0
779.5,1.91809e-5,1.49946e-6,0.0
779.6,1.90586e-5,1.4905e-6,0.0
779.7,1.8937e-5,1.48159e-6,0.0
779.8,1.88161e-5,1.47273e-6,0.0
779.9,1.8696e-5,1.46393e-6,0.0
780.0,1.85766e-5,1.45518e-6,0.0
780.1,1.8458e-5,1.44648e-6,0.0
780.2,1.83401e-5,1.43782e-6,0.0
780.3,1.82229e-5,1.42922e-6,0.0
780.4,1.81065e-5,1.42067e-6,0.0
780.5,1.79907e-5,1.41217e-6,0.0
780.6,1.78757e-5,1.40371e-6,0.0
780.7,1.77614e-5,1.39531e-6,0.0
780.8,1.76478e-5,1.38695e-6,0.0
780.9,1.7535e-5,1.37865e-6,0.0
781.0,1.74228e-5,1.37039e-6,0.0
781.1,1.73113e-5,1.36218e-6,0.0
781.2,1.72005e-5,1.35402e-6,0.0
781.3,1.70905e-5,1.34591e-6,0.0
781.4,1.69811e-5,1.33784e-6,0.0
781.5,1.68724e-5,1.32982e-6,0.0
781.6,1.67644e-5,1.32186e-6,0.0
781.7,1.66571e-5,1.31393e-6,0.0
781.8,1.65505e-5,1.30606e-6,0.0
781.9,1.64445e-5,1.29823e-6,0.0
782.0,1.63392e-5,1.29045e-6,0.0
782.1,1.62346e-5,1.28272e-6,0.0
782.2,1.61307e-5,1.27503e-6,0.0
782.3,1.60274e-5,1.26739e-6,0.0
782.4,1.59248e-5,1.25979e-6,0.0
782.5,1.58228e-5,1.25224e-6,0.0
782.6,1.57215e-5,1.24474e-6,0.0
782.7,1.56209e-5,1.23728e-6,0.0
782.8,1.55209e-5,1.22987e-6,0.0
782.9,1.54215e-5,1.2225e-6,0.0
783.0,1.53228e-5,1.21518e-6,0.0
783.1,1.52248e-5,1.2079e-6,0.0
783.2,1.51273e-5,1.20066e-6,0.0
783.3,1.50306e-5,1.19347e-6,0.0
783.4,1.49344e-5,1.18633e-6,0.0
783.5,1.48389e-5,1.17923e-6,0.0
783.6,1.4744e-5,1.17217e-6,0.0
783.7,1.46497e-5,1.16516e-6,0.0
783.8,1.4556e-5,1.15818e-6,0.0
783.9,1.4463e-5,1.15126e-6,0.0
784.0,1.43705e-5,1.14437e-6,0.0
784.1,1.42787e-5,1.13753e-6,0.0
784.2,1.41875e-5,1.13073e-6,0.0
784.3,1.40969e-5,1.12397e-6,0.0
784.4,1.40068e-5,1.11726e-6,0.0
784.5,1.39174e-5,1.11059e-6,0.0
784.6,1.38286e-5,1.10395e-6,0.0
784.7,1.37404e-5,1.09736e-6,0.0
784.8,1.36527e-5,1.09082e-6,0.0
784.9,1.35657e-5,1.08431e-6,0.0
785.0,1.34792e-5,1.07784e-6,0.0
785.1,1.33933e-5,1.07142e-6,0.0
785.2,1.33079e-5,1.06503e-6,0.0
785.3,1.32232e-5,1.05869e-6,0.0
785.4,1.3139e-5,1.05238e-6,0.0
785.5,1.30554e-5,1.04612e-6,0.0
785.6,1.29723e-5,1.03989e-6,0.0
785.7,1.28898e-5,1.03371e-6,0.0
785.8,1.28078e-5,1.02756e-6,0.0
785.9,1.27263e-5,1.02145e-6,0.0
786.0,1.26454e-5,1.01538e-6,0.0
786.1,1.25651e-5,1.00934e-6,0.0
786.2,1.24853e-5,1.00334e-6,0.0
786.3,1.24059e-5,9.97385e-7,0.0
786.4,1.23272e-5,9.91462e-7,0.0
786.5,1.22489e-5,9.85576e-7,0.0
786.6,1.21711e-5,9.79726e-7,0.0
786.7,1.20939e-5,9.73912e-7,0.0
786.8,1.20172e-5,9.68134e-7,0.0
786.9,1.19409e-5,9.62391e-7,0.0
787.0,1.18652e-5,9.56684e-7,0.0
787.1,1.17899e-5,9.51012e-7,0.0
787.2,1.17152e-5,9.45374e-7,0.0
787.3,1.16409e-5,9.39771e-7,0.0
787.4,1.15671e-5,9.34202e-7,0.0
787.5,1.14938e-5,9.28666e-7,0.0
787.6,1.1421e-5,9.23165e-7,0.0
787.7,1.13487e-5,9.17697e-7,0.0
787.8,1.12768e-5,9.12262e-7,0.0
787.9,1.12053e-5,9.0686e-7,0.0
788.0,1.11344e-5,9.01491e-7,0.0
788.1,1.10639e-5,8.96154e-7,0.0
788.2,1.09938e-5,8.90849e-7,0.0
788.3,1.09242e-5,8.85576e-7,0.0
788.4,1.08551e-5,8.80335e-7,0.0
788.5,1.07863e-5,8.75125e-7,0.0
788.6,1.07181e-5,8.69947e-7,0.0
788.7,1.06502e-5,8.648e-7,0.0
788.8,1.05828e-5,8.59683e-7,0.0
788.9,1.05159e-5,8.54597e-7,0.0
789.0,1.04493e-5,8.49542e-7,0.0
789.1,1.03832e-5,8.44516e-7,0.0
789.2,1.03175e-5,8.3952e-7,0.0
789.3,1.02522e-5,8.34554e-7,0.0
789.4,1.01874e-5,8.29618e-7,0.0
789.5,1.01229e-5,8.24711e-7,0.0
789.6,1.00589e-5,8.19832e-7,0.0
789.7,9.99522e-6,8.14983e-7,0.0
789.8,9.93199e-6,8.10162e-7,0.0
789.9,9.86915e-6,8.0537e-7,0.0
790.0,9.80671e-6,8.00606e-7,0.0
790.1,9.74466e-6,7.9587e-7,0.0
790.2,9.683e-6,7.91162e-7,0.0
790.3,9.62173e-6,7.86481e-7,0.0
790.4,9.56086e-6,7.81829e-7,0.0
790.5,9.50036e-6,7.77204e-7,0.0
790.6,9.44026e-6,7.72607e-7,0.0
790.7,9.38053e-6,7.68037e-7,0.0
790.8,9.32118e-6,7.63495e-7,0.0
790.9,9.26222e-6,7.5898e-7,0.0
791.0,9.20363e-6,7.54492e-7,0.0
791.1,9.14541e-6,7.50031e-7,0.0
791.2,9.08757e-6,7.45598e-7,0.0
791.3,9.0301e-6,7.41191e-7,0.0
791.4,8.973e-6,7.36811e-7,0.0
791.5,8.91627e-6,7.32458e-7,0.0
791.6,8.8599e-6,7.28132e-7,0.0
791.7,8.8039e-6,7.23832e-7,0.0
791.8,8.74826e-6,7.19559e-7,0.0
791.9,8.69298e-6,7.15312e-7,0.0
792.0,8.63806e-6,7.11091e-7,0.0
792.1,8.58349e-6,7.06897e-7,0.0
792.2,8.52928e-6,7.02728e-7,0.0
792.3,8.47542e-6,6.98586e-7,0.0
792.4,8.42192e-6,6.94469e-7,0.0
792.5,8.36876e-6,6.90379e-7,0.0
792.6,8.31595e-6,6.86314e-7,0.0
792.7,8.26349e-6,6.82274e-7,0.0
792.8,8.21137e-6,6.78261e-7,0.0
792.9,8.15959e-6,6.74272e-7,0.0
793.0,8.10815e-6,6.70309e-7,0.0
793.1,8.05705e-6,6.66371e-7,0.0
793.2,8.00629e-6,6.62458e-7,0.0
793.3,7.95586e-6,6.5857e-7,0.0
793.4,7.90576e-6,6.54707e-7,0.0
793.5,7.856e-6,6.50869e-7,0.0
793.6,7.80656e-6,6.47055e-7,0.0
793.7,7.75746e-6,6.43266e-7,0.0
793.8,7.70868e-6,6.39501e-7,0.0
793.9,7.66022e-6,6.35761e-7,0.0
794.0,7.61209e-6,6.32045e-7,0.0
794.1,7.56427e-6,6.28353e-7,0.0
794.2,7.51678e-6,6.24685e-7,0.0
794.3,7.4696e-6,6.21042e-7,0.0
794.4,7.42274e-6,6.17422e-7,0.0
794.5,7.37619e-6,6.13825e-7,0.0
794.6,7.32995e-6,6.10252e-7,0.0
794.7,7.28402e-6,6.06703e-7,0.0
794.8,7.2384e-6,6.03177e-7,0.0
794.9,7.19309e-6,5.99675e-7,0.0
795.0,7.14808e-6,5.96195e-7,0.0
795.1,7.10338e-6,5.92739e-7,0.0
795.2,7.05897e-6,5.89306e-7,0.0
795.3,7.01487e-6,5.85895e-7,0.0
795.4,6.97106e-6,5.82507e-7,0.0
